auctioneer_url,lat,lng,state,city,zip,address,auctions
https://www.liveauctioneers.com/auctioneer/899/gulfcoast-coin-and-jewelry/,26.623796,-81.838295,FL,Fort Myers,33912,14181 S. Tamiami Trail #110,212.0
https://www.liveauctioneers.com/auctioneer/901/raynors-historical-collectible-auctions/,36.0622,-79.5204,NC,Burlington,27215,1687 West Buck Hill Rd,11.0
https://www.liveauctioneers.com/auctioneer/902/old-toy-soldier-auctions-usa/,40.3747,-80.0703,PA,Pittsburgh,15243,P.O. Box 13323,150.0
https://www.liveauctioneers.com/auctioneer/906/heritage-auctions/,32.8387,-96.9845,TX,Dallas,75261,2801 W. Airport Freeway,922.0
https://www.liveauctioneers.com/auctioneer/921/aristocrat-auction-services/,39.6944,-104.987,CO,Denver,80210,1229 S. Broadway,19.0
https://www.liveauctioneers.com/auctioneer/928/potter-and-potter-auctions/,41.9385,-87.752,IL,Chicago,60641,5001 W. Belmont Ave. ,134.0
https://www.liveauctioneers.com/auctioneer/939/edens-auctions-inc/,32.3413,-90.0746,MS,Flowood,39232,3720 Flowood Drive,9.0
https://www.liveauctioneers.com/auctioneer/941/leonard-auction-inc/,41.918,-87.9941,IL,Addison,60101,502 S. Westgate St.,119.0
https://www.liveauctioneers.com/auctioneer/942/hartzell-s-auction-gallery-inc/,40.7399,-75.1398,PA,Bangor,18013,521 Richmond Road ,159.0
https://www.liveauctioneers.com/auctioneer/946/us-asset-fortfeiture-and-seizures-inc/,48.245218,-122.338231,WA,Stanwood,98292,26910 92nd Ave NW C5 Suite #209,414.0
https://www.liveauctioneers.com/auctioneer/95/michael-malter/,34.15775,-118.500706,CA,Encino,91316,17003 Ventura Bl. Ste. 205,50.0
https://www.liveauctioneers.com/auctioneer/957/thomaston-place-auction-galleries/,44.0779,-69.2127,ME,Thomaston,04861,51 Atlantic Highway,150.0
https://www.liveauctioneers.com/auctioneer/970/mark-mattox-real-estate-and-auctioneer/,38.3326,-84.0655,KY,Carlisle,40311,3740 Maysville Road,52.0
https://www.liveauctioneers.com/auctioneer/983/fairfield-auction-llc/,41.3399,-73.2624,CT,Monroe,06468,707 Main St,71.0
https://www.liveauctioneers.com/auctioneer/989/seized-assets-auctioneers/,34.2252,-119.024,CA,Camarillo,93012,725 Via Alondra,3964.0
https://www.liveauctioneers.com/auctioneer/991/hamilton-s-antique-auction-gallery/,47.1311,-122.433,WA,Tacoma,98421,505 Puyallup Ave,100.0
https://www.liveauctioneers.com/auctioneer/992/carl-w-stinson-auctioneers-and-appraisers/,42.5393,-71.0878,MA,Reading,01867,293 Haverhill Street ,5.0
https://www.liveauctioneers.com/auctioneer/994/auction-results-in-conjunction-with-owen-magic-supreme/,34.1349,-117.914,CA,Azusa,91702,734 N. McKeever Ave,7.0
